Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path
29,30,5,5,24,25,7,Train/7/00007_00041_00003.png
30,30,5,5,24,25,7,Train/7/00007_00041_00004.png
31,31,5,5,25,26,7,Train/7/00007_00041_00005.png
31,32,5,5,26,27,7,Train/7/00007_00041_00006.png
32,33,5,5,27,28,7,Train/7/00007_00041_00007.png
34,34,6,5,29,29,7,Train/7/00007_00041_00008.png
35,35,6,5,29,29,7,Train/7/00007_00041_00009.png
34,36,5,6,29,31,7,Train/7/00007_00041_00010.png
35,36,5,6,30,31,7,Train/7/00007_00041_00011.png
36,37,5,6,31,32,7,Train/7/00007_00041_00012.png
39,39,5,5,33,33,7,Train/7/00007_00041_00013.png
40,40,6,6,35,35,7,Train/7/00007_00041_00014.png
39,39,5,5,34,34,7,Train/7/00007_00041_00015.png
41,42,5,6,36,37,7,Train/7/00007_00041_00016.png
42,42,5,5,37,37,7,Train/7/00007_00041_00017.png
43,44,5,5,38,39,7,Train/7/00007_00041_00018.png
43,45,5,6,38,40,7,Train/7/00007_00041_00019.png
44,46,5,6,39,41,7,Train/7/00007_00041_00020.png
46,47,5,5,41,42,7,Train/7/00007_00041_00021.png
49,48,6,5,44,43,7,Train/7/00007_00041_00022.png
51,50,6,5,46,45,7,Train/7/00007_00041_00023.png
52,53,5,6,47,48,7,Train/7/00007_00041_00024.png
56,56,5,5,51,51,7,Train/7/00007_00041_00025.png
58,59,5,6,53,54,7,Train/7/00007_00041_00026.png
61,61,5,5,56,56,7,Train/7/00007_00041_00027.png
64,65,5,6,59,60,7,Train/7/00007_00041_00028.png
69,72,6,7,63,66,7,Train/7/00007_00041_00029.png
28,29,5,6,23,24,7,Train/7/00007_00042_00000.png
29,29,5,5,23,23,7,Train/7/00007_00042_00001.png
30,29,6,5,25,24,7,Train/7/00007_00042_00002.png
31,31,6,6,26,26,7,Train/7/00007_00042_00003.png
32,33,6,6,27,27,7,Train/7/00007_00042_00004.png
32,32,5,5,27,27,7,Train/7/00007_00042_00005.png
34,34,6,6,28,28,7,Train/7/00007_00042_00006.png
34,34,6,6,29,29,7,Train/7/00007_00042_00007.png
34,34,6,6,29,29,7,Train/7/00007_00042_00008.png
35,35,6,6,30,30,7,Train/7/00007_00042_00009.png
36,35,6,5,31,30,7,Train/7/00007_00042_00010.png
37,38,5,6,32,33,7,Train/7/00007_00042_00011.png
39,38,6,5,34,33,7,Train/7/00007_00042_00012.png
40,40,6,6,35,35,7,Train/7/00007_00042_00013.png
40,41,5,6,35,36,7,Train/7/00007_00042_00014.png
42,41,6,5,37,36,7,Train/7/00007_00042_00015.png
43,44,5,6,38,39,7,Train/7/00007_00042_00016.png
45,46,5,6,40,41,7,Train/7/00007_00042_00017.png
46,47,5,6,41,42,7,Train/7/00007_00042_00018.png
50,50,6,6,45,45,7,Train/7/00007_00042_00019.png
52,51,6,5,47,46,7,Train/7/00007_00042_00020.png
54,54,5,5,49,49,7,Train/7/00007_00042_00021.png
57,56,6,5,52,51,7,Train/7/00007_00042_00022.png
59,58,6,5,54,53,7,Train/7/00007_00042_00023.png
62,61,6,6,57,56,7,Train/7/00007_00042_00024.png
65,64,6,6,60,59,7,Train/7/00007_00042_00025.png
71,68,7,6,65,62,7,Train/7/00007_00042_00026.png
77,75,7,6,71,69,7,Train/7/00007_00042_00027.png
85,83,8,8,78,76,7,Train/7/00007_00042_00028.png
94,91,9,8,86,83,7,Train/7/00007_00042_00029.png
28,28,6,6,23,23,7,Train/7/00007_00043_00000.png
28,28,5,5,23,23,7,Train/7/00007_00043_00001.png
29,29,5,5,24,24,7,Train/7/00007_00043_00002.png
29,30,5,6,24,25,7,Train/7/00007_00043_00003.png
30,30,6,6,25,25,7,Train/7/00007_00043_00004.png
28,30,5,6,23,25,7,Train/7/00007_00043_00005.png
31,31,6,6,26,26,7,Train/7/00007_00043_00006.png
32,31,6,5,27,26,7,Train/7/00007_00043_00007.png
33,33,6,6,27,28,7,Train/7/00007_00043_00008.png
32,33,5,5,27,28,7,Train/7/00007_00043_00009.png
33,34,5,6,28,29,7,Train/7/00007_00043_00010.png
34,35,6,6,29,30,7,Train/7/00007_00043_00011.png
34,35,6,5,29,30,7,Train/7/00007_00043_00012.png
35,36,5,5,30,31,7,Train/7/00007_00043_00013.png
36,38,5,6,31,33,7,Train/7/00007_00043_00014.png
37,39,5,5,32,33,7,Train/7/00007_00043_00015.png
39,40,6,6,34,35,7,Train/7/00007_00043_00016.png
40,41,6,6,34,35,7,Train/7/00007_00043_00017.png
41,41,6,5,36,36,7,Train/7/00007_00043_00018.png
41,43,5,6,36,38,7,Train/7/00007_00043_00019.png
42,43,5,5,37,38,7,Train/7/00007_00043_00020.png
45,47,5,6,40,42,7,Train/7/00007_00043_00021.png
46,46,6,5,41,41,7,Train/7/00007_00043_00022.png
46,48,5,6,41,43,7,Train/7/00007_00043_00023.png
51,51,6,5,46,46,7,Train/7/00007_00043_00024.png
51,52,5,5,46,47,7,Train/7/00007_00043_00025.png
56,56,6,5,51,51,7,Train/7/00007_00043_00026.png
58,58,6,5,53,53,7,Train/7/00007_00043_00027.png
60,62,6,6,55,57,7,Train/7/00007_00043_00028.png
64,70,6,6,59,64,7,Train/7/00007_00043_00029.png
25,27,5,6,20,22,7,Train/7/00007_00044_00000.png
26,27,5,5,21,22,7,Train/7/00007_00044_00001.png
27,28,6,6,22,23,7,Train/7/00007_00044_00002.png
26,28,5,6,21,23,7,Train/7/00007_00044_00003.png
26,28,5,6,21,23,7,Train/7/00007_00044_00004.png
27,28,5,5,22,23,7,Train/7/00007_00044_00005.png
28,28,6,5,23,23,7,Train/7/00007_00044_00006.png
27,28,5,5,22,23,7,Train/7/00007_00044_00007.png
28,30,5,6,23,25,7,Train/7/00007_00044_00008.png
29,30,6,6,24,25,7,Train/7/00007_00044_00009.png
29,29,5,5,24,24,7,Train/7/00007_00044_00010.png
31,30,6,5,26,25,7,Train/7/00007_00044_00011.png
30,31,5,6,25,26,7,Train/7/00007_00044_00012.png
31,31,5,5,26,26,7,Train/7/00007_00044_00013.png
33,32,6,5,28,27,7,Train/7/00007_00044_00014.png
30,31,5,5,25,26,7,Train/7/00007_00044_00015.png
33,34,6,6,28,29,7,Train/7/00007_00044_00016.png
33,35,5,6,28,30,7,Train/7/00007_00044_00017.png
35,36,6,5,30,31,7,Train/7/00007_00044_00018.png
36,38,5,5,30,32,7,Train/7/00007_00044_00019.png
37,39,5,5,32,34,7,Train/7/00007_00044_00020.png
39,41,6,5,34,35,7,Train/7/00007_00044_00021.png
42,44,6,6,37,39,7,Train/7/00007_00044_00022.png
44,44,6,5,39,39,7,Train/7/00007_00044_00023.png
46,47,6,6,40,42,7,Train/7/00007_00044_00024.png
47,49,6,6,42,44,7,Train/7/00007_00044_00025.png
49,51,5,5,44,46,7,Train/7/00007_00044_00026.png
53,54,6,5,48,49,7,Train/7/00007_00044_00027.png
56,58,6,5,51,53,7,Train/7/00007_00044_00028.png
59,61,5,5,53,56,7,Train/7/00007_00044_00029.png
25,27,5,5,20,21,7,Train/7/00007_00045_00000.png
26,28,5,5,21,22,7,Train/7/00007_00045_00001.png
27,29,5,6,21,23,7,Train/7/00007_00045_00002.png
29,29,6,6,23,24,7,Train/7/00007_00045_00003.png
28,29,5,6,22,24,7,Train/7/00007_00045_00004.png
28,29,5,5,23,24,7,Train/7/00007_00045_00005.png
28,29,5,5,23,24,7,Train/7/00007_00045_00006.png
31,32,6,6,25,26,7,Train/7/00007_00045_00007.png
31,31,6,5,25,25,7,Train/7/00007_00045_00008.png
31,33,5,6,25,27,7,Train/7/00007_00045_00009.png
31,32,5,5,26,27,7,Train/7/00007_00045_00010.png
33,33,6,6,27,28,7,Train/7/00007_00045_00011.png
34,34,6,5,29,28,7,Train/7/00007_00045_00012.png
35,35,5,5,29,30,7,Train/7/00007_00045_00013.png
36,37,5,6,30,31,7,Train/7/00007_00045_00014.png
37,38,5,6,32,33,7,Train/7/00007_00045_00015.png
40,39,6,5,35,34,7,Train/7/00007_00045_00016.png
40,41,5,5,35,35,7,Train/7/00007_00045_00017.png
43,44,6,6,38,38,7,Train/7/00007_00045_00018.png
46,46,5,5,40,40,7,Train/7/00007_00045_00019.png
47,48,5,5,42,42,7,Train/7/00007_00045_00020.png
51,52,6,5,46,46,7,Train/7/00007_00045_00021.png
56,57,6,6,51,52,7,Train/7/00007_00045_00022.png
58,61,5,6,53,55,7,Train/7/00007_00045_00023.png
66,69,6,7,60,63,7,Train/7/00007_00045_00024.png
73,75,6,6,67,69,7,Train/7/00007_00045_00025.png
77,82,6,8,70,75,7,Train/7/00007_00045_00026.png
94,91,9,8,85,83,7,Train/7/00007_00045_00027.png
108,112,10,10,99,103,7,Train/7/00007_00045_00028.png
121,124,11,11,111,114,7,Train/7/00007_00045_00029.png
26,27,5,5,21,22,7,Train/7/00007_00046_00000.png
27,29,5,6,22,24,7,Train/7/00007_00046_00001.png
27,29,5,6,22,24,7,Train/7/00007_00046_00002.png
29,29,6,6,24,24,7,Train/7/00007_00046_00003.png
29,29,6,6,24,24,7,Train/7/00007_00046_00004.png
30,29,6,5,25,24,7,Train/7/00007_00046_00005.png
30,29,5,5,25,24,7,Train/7/00007_00046_00006.png
31,29,5,5,26,24,7,Train/7/00007_00046_00007.png
30,29,5,5,25,24,7,Train/7/00007_00046_00008.png
32,31,6,5,27,26,7,Train/7/00007_00046_00009.png
31,31,6,5,26,26,7,Train/7/00007_00046_00010.png
32,33,5,6,27,28,7,Train/7/00007_00046_00011.png
33,33,6,6,28,28,7,Train/7/00007_00046_00012.png
33,34,6,6,28,29,7,Train/7/00007_00046_00013.png
33,34,6,6,28,29,7,Train/7/00007_00046_00014.png
33,33,5,5,28,28,7,Train/7/00007_00046_00015.png
34,34,6,5,29,29,7,Train/7/00007_00046_00016.png
34,36,5,6,29,31,7,Train/7/00007_00046_00017.png
35,34,6,5,30,29,7,Train/7/00007_00046_00018.png
35,36,5,6,30,31,7,Train/7/00007_00046_00019.png
35,36,5,6,30,31,7,Train/7/00007_00046_00020.png
37,38,5,6,32,33,7,Train/7/00007_00046_00021.png
38,38,6,6,33,33,7,Train/7/00007_00046_00022.png
38,38,6,6,33,33,7,Train/7/00007_00046_00023.png
39,40,6,6,34,35,7,Train/7/00007_00046_00024.png
40,42,5,5,35,37,7,Train/7/00007_00046_00025.png
41,42,5,5,36,37,7,Train/7/00007_00046_00026.png
43,45,5,6,38,40,7,Train/7/00007_00046_00027.png
43,45,5,6,38,40,7,Train/7/00007_00046_00028.png
46,46,5,5,41,41,7,Train/7/00007_00046_00029.png
26,26,6,6,21,21,7,Train/7/00007_00047_00000.png
26,27,6,6,21,21,7,Train/7/00007_00047_00001.png
27,27,6,6,22,22,7,Train/7/00007_00047_00002.png
27,27,6,6,22,22,7,Train/7/00007_00047_00003.png
27,28,6,6,22,23,7,Train/7/00007_00047_00004.png
28,28,6,6,22,23,7,Train/7/00007_00047_00005.png
28,27,6,5,23,22,7,Train/7/00007_00047_00006.png
28,27,6,5,23,22,7,Train/7/00007_00047_00007.png
28,28,5,5,22,22,7,Train/7/00007_00047_00008.png
29,28,5,5,23,23,7,Train/7/00007_00047_00009.png
29,28,5,5,23,23,7,Train/7/00007_00047_00010.png
29,29,5,5,24,24,7,Train/7/00007_00047_00011.png
31,31,6,5,26,25,7,Train/7/00007_00047_00012.png
31,33,5,6,26,28,7,Train/7/00007_00047_00013.png
31,33,5,5,26,28,7,Train/7/00007_00047_00014.png
32,35,5,6,27,30,7,Train/7/00007_00047_00015.png
33,36,5,6,28,30,7,Train/7/00007_00047_00016.png
34,35,5,5,29,30,7,Train/7/00007_00047_00017.png
36,37,6,6,31,32,7,Train/7/00007_00047_00018.png
37,37,6,5,32,32,7,Train/7/00007_00047_00019.png
38,39,6,6,33,34,7,Train/7/00007_00047_00020.png
37,40,5,6,32,35,7,Train/7/00007_00047_00021.png
38,41,5,6,33,36,7,Train/7/00007_00047_00022.png
39,41,5,5,34,36,7,Train/7/00007_00047_00023.png
42,44,6,6,37,39,7,Train/7/00007_00047_00024.png
43,47,5,6,38,42,7,Train/7/00007_00047_00025.png
44,48,5,6,39,43,7,Train/7/00007_00047_00026.png
46,50,5,6,40,45,7,Train/7/00007_00047_00027.png
50,53,5,5,44,48,7,Train/7/00007_00047_00028.png
56,60,6,6,51,55,7,Train/7/00007_00047_00029.png
48,45,6,5,43,40,14,Train/14/00014_00000_00000.png
48,46,6,6,43,41,14,Train/14/00014_00000_00001.png
49,46,5,6,44,41,14,Train/14/00014_00000_00002.png
51,49,5,6,46,44,14,Train/14/00014_00000_00003.png
50,48,5,5,45,43,14,Train/14/00014_00000_00004.png
52,51,6,6,47,46,14,Train/14/00014_00000_00005.png
54,52,6,5,49,47,14,Train/14/00014_00000_00006.png
54,54,5,5,49,49,14,Train/14/00014_00000_00007.png
56,56,6,6,51,51,14,Train/14/00014_00000_00008.png
57,56,6,5,52,51,14,Train/14/00014_00000_00009.png
59,58,6,5,54,53,14,Train/14/00014_00000_00010.png
60,60,6,6,55,55,14,Train/14/00014_00000_00011.png
63,63,6,6,58,58,14,Train/14/00014_00000_00012.png
64,65,5,6,59,60,14,Train/14/00014_00000_00013.png
69,68,7,6,63,62,14,Train/14/00014_00000_00014.png
72,71,7,6,66,65,14,Train/14/00014_00000_00015.png
73,73,7,7,67,67,14,Train/14/00014_00000_00016.png
74,76,6,7,68,70,14,Train/14/00014_00000_00017.png
81,82,7,8,74,75,14,Train/14/00014_00000_00018.png
85,84,8,7,78,77,14,Train/14/00014_00000_00019.png
88,89,7,8,81,82,14,Train/14/00014_00000_00020.png
96,96,8,8,88,88,14,Train/14/00014_00000_00021.png
100,99,8,8,92,91,14,Train/14/00014_00000_00022.png
109,108,10,10,100,99,14,Train/14/00014_00000_00023.png
117,117,10,10,107,107,14,Train/14/00014_00000_00024.png
124,123,11,11,114,113,14,Train/14/00014_00000_00025.png
131,131,11,12,120,120,14,Train/14/00014_00000_00026.png
144,143,12,13,132,131,14,Train/14/00014_00000_00027.png
164,159,15,14,150,146,14,Train/14/00014_00000_00028.png
172,171,14,15,158,157,14,Train/14/00014_00000_00029.png
30,30,5,5,25,25,14,Train/14/00014_00001_00000.png
32,31,6,5,27,26,14,Train/14/00014_00001_00001.png
33,34,5,6,28,29,14,Train/14/00014_00001_00002.png
33,34,5,5,28,29,14,Train/14/00014_00001_00003.png
36,36,6,6,30,30,14,Train/14/00014_00001_00004.png
37,37,6,6,32,32,14,Train/14/00014_00001_00005.png
37,37,6,6,32,32,14,Train/14/00014_00001_00006.png
38,38,6,5,33,32,14,Train/14/00014_00001_00007.png
39,40,5,5,34,34,14,Train/14/00014_00001_00008.png
41,42,6,6,36,37,14,Train/14/00014_00001_00009.png
43,43,6,6,38,38,14,Train/14/00014_00001_00010.png
46,44,6,5,40,39,14,Train/14/00014_00001_00011.png
48,48,5,6,42,43,14,Train/14/00014_00001_00012.png
51,51,6,6,46,46,14,Train/14/00014_00001_00013.png
51,51,5,5,46,46,14,Train/14/00014_00001_00014.png
55,55,5,5,50,50,14,Train/14/00014_00001_00015.png
60,59,6,6,54,54,14,Train/14/00014_00001_00016.png
62,63,5,5,57,58,14,Train/14/00014_00001_00017.png
68,70,6,6,62,63,14,Train/14/00014_00001_00018.png
73,73,7,6,67,67,14,Train/14/00014_00001_00019.png
80,81,7,7,72,73,14,Train/14/00014_00001_00020.png
87,87,8,7,80,80,14,Train/14/00014_00001_00021.png
96,99,9,9,88,91,14,Train/14/00014_00001_00022.png
108,110,9,10,98,101,14,Train/14/00014_00001_00023.png
120,119,10,10,110,109,14,Train/14/00014_00001_00024.png
132,131,12,11,121,119,14,Train/14/00014_00001_00025.png
144,144,12,13,132,132,14,Train/14/00014_00001_00026.png
159,157,14,14,146,144,14,Train/14/00014_00001_00027.png
178,171,16,14,163,157,14,Train/14/00014_00001_00028.png
193,191,16,17,177,174,14,Train/14/00014_00001_00029.png
31,32,5,6,26,27,14,Train/14/00014_00002_00000.png
31,32,5,5,26,27,14,Train/14/00014_00002_00001.png
33,33,6,5,27,27,14,Train/14/00014_00002_00002.png
34,34,6,5,29,29,14,Train/14/00014_00002_00003.png
34,35,5,5,29,29,14,Train/14/00014_00002_00004.png
37,36,6,6,31,31,14,Train/14/00014_00002_00005.png
36,36,5,5,31,31,14,Train/14/00014_00002_00006.png
38,37,6,5,32,31,14,Train/14/00014_00002_00007.png
38,39,5,6,32,33,14,Train/14/00014_00002_00008.png
40,39,6,5,35,34,14,Train/14/00014_00002_00009.png
40,41,5,6,35,36,14,Train/14/00014_00002_00010.png
41,41,5,5,36,36,14,Train/14/00014_00002_00011.png
42,42,5,5,36,36,14,Train/14/00014_00002_00012.png
43,44,5,6,37,38,14,Train/14/00014_00002_00013.png
44,44,6,6,39,39,14,Train/14/00014_00002_00014.png
45,46,6,6,40,41,14,Train/14/00014_00002_00015.png
46,46,5,5,41,41,14,Train/14/00014_00002_00016.png
48,48,6,6,43,43,14,Train/14/00014_00002_00017.png
48,48,6,6,43,43,14,Train/14/00014_00002_00018.png
51,50,6,6,46,45,14,Train/14/00014_00002_00019.png
53,53,6,6,48,48,14,Train/14/00014_00002_00020.png
54,53,6,5,49,48,14,Train/14/00014_00002_00021.png
57,57,6,6,51,51,14,Train/14/00014_00002_00022.png
57,58,5,6,51,52,14,Train/14/00014_00002_00023.png
59,59,5,5,54,54,14,Train/14/00014_00002_00024.png
62,61,6,5,57,55,14,Train/14/00014_00002_00025.png
64,64,5,5,59,59,14,Train/14/00014_00002_00026.png
70,69,7,7,64,63,14,Train/14/00014_00002_00027.png
71,72,6,7,65,66,14,Train/14/00014_00002_00028.png
77,76,7,6,71,70,14,Train/14/00014_00002_00029.png
41,43,5,6,36,38,14,Train/14/00014_00003_00000.png
43,44,6,6,38,39,14,Train/14/00014_00003_00001.png
43,44,5,5,38,38,14,Train/14/00014_00003_00002.png
46,44,6,5,40,39,14,Train/14/00014_00003_00003.png
47,46,6,5,41,40,14,Train/14/00014_00003_00004.png
47,46,6,5,42,41,14,Train/14/00014_00003_00005.png
47,48,5,5,42,42,14,Train/14/00014_00003_00006.png
48,49,5,5,43,44,14,Train/14/00014_00003_00007.png
49,51,5,6,44,46,14,Train/14/00014_00003_00008.png
52,51,6,5,47,46,14,Train/14/00014_00003_00009.png
54,54,6,6,48,48,14,Train/14/00014_00003_00010.png
55,55,6,6,50,50,14,Train/14/00014_00003_00011.png
56,57,5,5,51,52,14,Train/14/00014_00003_00012.png
58,59,5,5,52,54,14,Train/14/00014_00003_00013.png
61,63,6,6,56,58,14,Train/14/00014_00003_00014.png
63,64,6,5,58,59,14,Train/14/00014_00003_00015.png
63,68,5,6,58,61,14,Train/14/00014_00003_00016.png
70,72,7,7,64,66,14,Train/14/00014_00003_00017.png
72,73,7,6,66,67,14,Train/14/00014_00003_00018.png
76,80,6,8,69,73,14,Train/14/00014_00003_00019.png
83,83,8,7,75,75,14,Train/14/00014_00003_00020.png
87,87,8,7,80,80,14,Train/14/00014_00003_00021.png
93,94,8,8,85,85,14,Train/14/00014_00003_00022.png
99,98,9,8,91,90,14,Train/14/00014_00003_00023.png
110,108,9,9,100,99,14,Train/14/00014_00003_00024.png
120,117,11,11,110,107,14,Train/14/00014_00003_00025.png
129,125,11,11,118,114,14,Train/14/00014_00003_00026.png
144,140,12,12,132,127,14,Train/14/00014_00003_00027.png
159,153,14,14,145,140,14,Train/14/00014_00003_00028.png
176,169,15,14,161,155,14,Train/14/00014_00003_00029.png
37,38,6,6,32,33,14,Train/14/00014_00004_00000.png
37,39,5,6,32,34,14,Train/14/00014_00004_00001.png
38,40,5,6,32,35,14,Train/14/00014_00004_00002.png
40,41,6,6,35,36,14,Train/14/00014_00004_00003.png
40,42,6,6,34,36,14,Train/14/00014_00004_00004.png
39,39,5,5,34,34,14,Train/14/00014_00004_00005.png
41,42,6,5,36,37,14,Train/14/00014_00004_00006.png
41,43,5,6,36,37,14,Train/14/00014_00004_00007.png
44,43,6,5,39,38,14,Train/14/00014_00004_00008.png
45,46,5,6,39,40,14,Train/14/00014_00004_00009.png
46,47,5,6,41,41,14,Train/14/00014_00004_00010.png
48,48,6,5,43,43,14,Train/14/00014_00004_00011.png
50,49,6,5,44,44,14,Train/14/00014_00004_00012.png
52,52,6,6,46,47,14,Train/14/00014_00004_00013.png
52,53,5,6,47,48,14,Train/14/00014_00004_00014.png
56,56,6,6,51,51,14,Train/14/00014_00004_00015.png
58,58,5,6,52,53,14,Train/14/00014_00004_00016.png
61,61,5,6,56,56,14,Train/14/00014_00004_00017.png
63,64,6,5,58,58,14,Train/14/00014_00004_00018.png
69,70,6,6,63,64,14,Train/14/00014_00004_00019.png
75,76,7,7,69,70,14,Train/14/00014_00004_00020.png
81,83,7,8,73,76,14,Train/14/00014_00004_00021.png
87,88,7,7,80,81,14,Train/14/00014_00004_00022.png
94,97,8,9,86,89,14,Train/14/00014_00004_00023.png
105,106,10,10,96,97,14,Train/14/00014_00004_00024.png
117,117,11,11,107,107,14,Train/14/00014_00004_00025.png
129,130,11,12,118,119,14,Train/14/00014_00004_00026.png
147,147,13,13,135,135,14,Train/14/00014_00004_00027.png
168,167,15,14,154,153,14,Train/14/00014_00004_00028.png
194,193,16,17,178,177,14,Train/14/00014_00004_00029.png
52,53,5,6,47,48,14,Train/14/00014_00005_00000.png
52,53,5,6,47,48,14,Train/14/00014_00005_00001.png
52,53,5,6,47,48,14,Train/14/00014_00005_00002.png
53,53,6,6,48,48,14,Train/14/00014_00005_00003.png
54,53,6,6,48,48,14,Train/14/00014_00005_00004.png
54,54,6,6,49,49,14,Train/14/00014_00005_00005.png
53,54,5,6,48,49,14,Train/14/00014_00005_00006.png
53,53,5,5,48,48,14,Train/14/00014_00005_00007.png
54,54,6,6,49,49,14,Train/14/00014_00005_00008.png
55,55,6,6,50,50,14,Train/14/00014_00005_00009.png
54,55,5,6,49,50,14,Train/14/00014_00005_00010.png
55,56,5,6,50,51,14,Train/14/00014_00005_00011.png
56,57,5,6,50,52,14,Train/14/00014_00005_00012.png
56,57,5,6,51,52,14,Train/14/00014_00005_00013.png
57,56,6,5,52,51,14,Train/14/00014_00005_00014.png
57,58,5,6,52,53,14,Train/14/00014_00005_00015.png
57,59,5,6,52,53,14,Train/14/00014_00005_00016.png
60,60,6,6,54,54,14,Train/14/00014_00005_00017.png
61,60,6,5,55,54,14,Train/14/00014_00005_00018.png
62,61,6,5,57,56,14,Train/14/00014_00005_00019.png
63,62,6,5,58,57,14,Train/14/00014_00005_00020.png
65,65,6,6,59,59,14,Train/14/00014_00005_00021.png
68,68,7,7,62,62,14,Train/14/00014_00005_00022.png
68,68,6,6,62,62,14,Train/14/00014_00005_00023.png
71,72,6,7,65,66,14,Train/14/00014_00005_00024.png
73,73,7,7,67,67,14,Train/14/00014_00005_00025.png
74,74,6,6,68,68,14,Train/14/00014_00005_00026.png
78,77,7,7,71,71,14,Train/14/00014_00005_00027.png
82,82,8,8,75,75,14,Train/14/00014_00005_00028.png
85,86,7,8,78,79,14,Train/14/00014_00005_00029.png
31,33,6,6,26,28,14,Train/14/00014_00006_00000.png
31,33,6,5,26,27,14,Train/14/00014_00006_00001.png
32,33,6,5,27,28,14,Train/14/00014_00006_00002.png
33,33,5,5,27,28,14,Train/14/00014_00006_00003.png
33,34,5,5,28,29,14,Train/14/00014_00006_00004.png
34,35,6,5,29,29,14,Train/14/00014_00006_00005.png
34,36,5,6,29,31,14,Train/14/00014_00006_00006.png
35,36,5,6,29,30,14,Train/14/00014_00006_00007.png
37,37,5,5,32,31,14,Train/14/00014_00006_00008.png
38,38,5,5,33,32,14,Train/14/00014_00006_00009.png
40,40,6,6,35,34,14,Train/14/00014_00006_00010.png
39,40,5,5,34,35,14,Train/14/00014_00006_00011.png
42,43,6,6,37,37,14,Train/14/00014_00006_00012.png
41,43,5,5,35,37,14,Train/14/00014_00006_00013.png
45,46,6,6,40,40,14,Train/14/00014_00006_00014.png
46,46,6,5,41,41,14,Train/14/00014_00006_00015.png
46,48,5,5,41,43,14,Train/14/00014_00006_00016.png
49,52,5,6,43,46,14,Train/14/00014_00006_00017.png
52,53,6,5,46,47,14,Train/14/00014_00006_00018.png
54,57,5,6,49,52,14,Train/14/00014_00006_00019.png
60,59,6,5,54,54,14,Train/14/00014_00006_00020.png
61,62,5,5,56,57,14,Train/14/00014_00006_00021.png
68,67,7,6,62,61,14,Train/14/00014_00006_00022.png
72,73,7,6,66,67,14,Train/14/00014_00006_00023.png
76,80,6,7,69,73,14,Train/14/00014_00006_00024.png
85,87,8,7,77,79,14,Train/14/00014_00006_00025.png
92,96,8,9,83,87,14,Train/14/00014_00006_00026.png
97,101,9,9,88,92,14,Train/14/00014_00006_00027.png
107,117,9,11,97,107,14,Train/14/00014_00006_00028.png
119,134,10,12,109,122,14,Train/14/00014_00006_00029.png
32,32,6,6,27,27,14,Train/14/00014_00007_00000.png
34,33,6,5,29,28,14,Train/14/00014_00007_00001.png
35,35,5,5,30,30,14,Train/14/00014_00007_00002.png
36,35,6,5,31,30,14,Train/14/00014_00007_00003.png
37,37,6,6,32,32,14,Train/14/00014_00007_00004.png
37,38,5,6,32,33,14,Train/14/00014_00007_00005.png
39,38,6,5,34,33,14,Train/14/00014_00007_00006.png
38,40,5,6,33,35,14,Train/14/00014_00007_00007.png
42,41,6,6,37,36,14,Train/14/00014_00007_00008.png
44,42,6,6,39,37,14,Train/14/00014_00007_00009.png
46,44,6,6,41,39,14,Train/14/00014_00007_00010.png
47,45,6,5,42,40,14,Train/14/00014_00007_00011.png
48,48,5,6,43,43,14,Train/14/00014_00007_00012.png
51,50,6,6,46,45,14,Train/14/00014_00007_00013.png
52,52,5,5,47,47,14,Train/14/00014_00007_00014.png
56,55,5,5,51,50,14,Train/14/00014_00007_00015.png
58,58,5,6,53,53,14,Train/14/00014_00007_00016.png
64,62,6,5,59,57,14,Train/14/00014_00007_00017.png
70,69,7,7,64,63,14,Train/14/00014_00007_00018.png
74,72,7,6,68,66,14,Train/14/00014_00007_00019.png
82,80,7,8,75,73,14,Train/14/00014_00007_00020.png
88,85,8,8,81,78,14,Train/14/00014_00007_00021.png
96,93,8,9,88,85,14,Train/14/00014_00007_00022.png
